Case_Type,Cases,Country_Region,Date,iso3
deaths,0.0,Belarus,2020-01-24,BLR
deaths,0.0,Belarus,2020-01-25,BLR
deaths,0.0,Belarus,2020-01-26,BLR
deaths,0.0,Belarus,2020-01-27,BLR
deaths,0.0,Belarus,2020-01-28,BLR
deaths,0.0,Belarus,2020-01-29,BLR
deaths,0.0,Belarus,2020-01-30,BLR
deaths,0.0,Belarus,2020-01-31,BLR
deaths,0.0,Belarus,2020-02-01,BLR
deaths,0.0,Belarus,2020-02-02,BLR
deaths,0.0,Belarus,2020-02-03,BLR
deaths,0.0,Belarus,2020-02-04,BLR
deaths,0.0,Belarus,2020-02-05,BLR
deaths,0.0,Belarus,2020-02-06,BLR
deaths,0.0,Belarus,2020-02-07,BLR
deaths,0.0,Belarus,2020-02-08,BLR
deaths,0.0,Belarus,2020-02-09,BLR
deaths,0.0,Belarus,2020-02-10,BLR
deaths,0.0,Belarus,2020-02-11,BLR
deaths,0.0,Belarus,2020-02-12,BLR
deaths,0.0,Belarus,2020-02-13,BLR
deaths,0.0,Belarus,2020-02-14,BLR
deaths,0.0,Belarus,2020-02-15,BLR
deaths,0.0,Belarus,2020-02-16,BLR
deaths,0.0,Belarus,2020-02-17,BLR
deaths,0.0,Belarus,2020-02-18,BLR
deaths,0.0,Belarus,2020-02-19,BLR
deaths,0.0,Belarus,2020-02-20,BLR
deaths,0.0,Belarus,2020-02-21,BLR
deaths,0.0,Belarus,2020-02-22,BLR
deaths,0.0,Belarus,2020-02-23,BLR
deaths,0.0,Belarus,2020-02-24,BLR
deaths,0.0,Belarus,2020-02-25,BLR
deaths,0.0,Belarus,2020-02-26,BLR
deaths,0.0,Belarus,2020-02-27,BLR
deaths,0.0,Belarus,2020-02-28,BLR
deaths,0.0,Belarus,2020-02-29,BLR
deaths,0.0,Belarus,2020-03-01,BLR
deaths,0.0,Belarus,2020-03-02,BLR
deaths,0.0,Belarus,2020-03-03,BLR
deaths,0.0,Belarus,2020-03-04,BLR
deaths,0.0,Belarus,2020-03-05,BLR
deaths,0.0,Belarus,2020-03-06,BLR
deaths,0.0,Belarus,2020-03-07,BLR
deaths,0.0,Belarus,2020-03-08,BLR
deaths,0.0,Belarus,2020-03-09,BLR
deaths,0.0,Belarus,2020-03-10,BLR
deaths,0.0,Belarus,2020-03-11,BLR
deaths,0.0,Belarus,2020-03-12,BLR
deaths,0.0,Belarus,2020-03-13,BLR
deaths,0.0,Belarus,2020-03-14,BLR
deaths,0.0,Belarus,2020-03-15,BLR
deaths,0.0,Belarus,2020-03-16,BLR
deaths,0.0,Belarus,2020-03-17,BLR
deaths,0.0,Belarus,2020-03-18,BLR
deaths,0.0,Belarus,2020-03-19,BLR
deaths,0.0,Belarus,2020-03-20,BLR
deaths,0.0,Belarus,2020-03-21,BLR
deaths,0.0,Belarus,2020-03-22,BLR
deaths,0.0,Belarus,2020-03-23,BLR
deaths,0.0,Belarus,2020-03-24,BLR
deaths,0.0,Belarus,2020-03-25,BLR
deaths,0.0,Belarus,2020-03-26,BLR
deaths,0.0,Belarus,2020-03-27,BLR
deaths,0.0,Belarus,2020-03-28,BLR
deaths,0.0,Belarus,2020-03-29,BLR
deaths,0.0,Belarus,2020-03-30,BLR
deaths,1.0,Belarus,2020-03-31,BLR
deaths,2.0,Belarus,2020-04-01,BLR
deaths,4.0,Belarus,2020-04-02,BLR
deaths,4.0,Belarus,2020-04-03,BLR
deaths,5.0,Belarus,2020-04-04,BLR
deaths,8.0,Belarus,2020-04-05,BLR
deaths,13.0,Belarus,2020-04-06,BLR
deaths,13.0,Belarus,2020-04-07,BLR
deaths,13.0,Belarus,2020-04-08,BLR
deaths,16.0,Belarus,2020-04-09,BLR
deaths,19.0,Belarus,2020-04-10,BLR
deaths,23.0,Belarus,2020-04-11,BLR
deaths,26.0,Belarus,2020-04-12,BLR
deaths,29.0,Belarus,2020-04-13,BLR
deaths,33.0,Belarus,2020-04-14,BLR
deaths,36.0,Belarus,2020-04-15,BLR
deaths,40.0,Belarus,2020-04-16,BLR
deaths,42.0,Belarus,2020-04-17,BLR
deaths,45.0,Belarus,2020-04-18,BLR
deaths,47.0,Belarus,2020-04-19,BLR
deaths,51.0,Belarus,2020-04-20,BLR
deaths,55.0,Belarus,2020-04-21,BLR
deaths,58.0,Belarus,2020-04-22,BLR
deaths,60.0,Belarus,2020-04-23,BLR
deaths,63.0,Belarus,2020-04-24,BLR
deaths,67.0,Belarus,2020-04-25,BLR
deaths,72.0,Belarus,2020-04-26,BLR
deaths,75.0,Belarus,2020-04-27,BLR
deaths,79.0,Belarus,2020-04-28,BLR
deaths,84.0,Belarus,2020-04-29,BLR
deaths,89.0,Belarus,2020-04-30,BLR
deaths,93.0,Belarus,2020-05-01,BLR
deaths,97.0,Belarus,2020-05-02,BLR
deaths,0.0,Belgium,2020-01-22,BEL
deaths,0.0,Belgium,2020-01-23,BEL
deaths,0.0,Belgium,2020-01-24,BEL
deaths,0.0,Belgium,2020-01-25,BEL
deaths,0.0,Belgium,2020-01-26,BEL
deaths,0.0,Belgium,2020-01-27,BEL
deaths,0.0,Belgium,2020-01-28,BEL
deaths,0.0,Belgium,2020-01-29,BEL
deaths,0.0,Belgium,2020-01-30,BEL
deaths,0.0,Belgium,2020-01-31,BEL
deaths,0.0,Belgium,2020-02-01,BEL
deaths,0.0,Belgium,2020-02-02,BEL
deaths,0.0,Belgium,2020-02-03,BEL
deaths,0.0,Belgium,2020-02-04,BEL
deaths,0.0,Belgium,2020-02-05,BEL
deaths,0.0,Belgium,2020-02-06,BEL
deaths,0.0,Belgium,2020-02-07,BEL
deaths,0.0,Belgium,2020-02-08,BEL
deaths,0.0,Belgium,2020-02-09,BEL
deaths,0.0,Belgium,2020-02-10,BEL
deaths,0.0,Belgium,2020-02-11,BEL
deaths,0.0,Belgium,2020-02-12,BEL
deaths,0.0,Belgium,2020-02-13,BEL
deaths,0.0,Belgium,2020-02-14,BEL
deaths,0.0,Belgium,2020-02-15,BEL
deaths,0.0,Belgium,2020-02-16,BEL
deaths,0.0,Belgium,2020-02-17,BEL
deaths,0.0,Belgium,2020-02-18,BEL
deaths,0.0,Belgium,2020-02-19,BEL
deaths,0.0,Belgium,2020-02-20,BEL
deaths,0.0,Belgium,2020-02-21,BEL
deaths,0.0,Belgium,2020-02-22,BEL
deaths,0.0,Belgium,2020-02-23,BEL
deaths,0.0,Belgium,2020-02-24,BEL
deaths,0.0,Belgium,2020-02-25,BEL
deaths,0.0,Belgium,2020-02-26,BEL
deaths,0.0,Belgium,2020-02-27,BEL
deaths,0.0,Belgium,2020-02-28,BEL
deaths,0.0,Belgium,2020-02-29,BEL
deaths,0.0,Belgium,2020-03-01,BEL
deaths,0.0,Belgium,2020-03-02,BEL
deaths,0.0,Belgium,2020-03-03,BEL
deaths,0.0,Belgium,2020-03-04,BEL
deaths,0.0,Belgium,2020-03-05,BEL
deaths,0.0,Belgium,2020-03-06,BEL
deaths,0.0,Belgium,2020-03-07,BEL
deaths,0.0,Belgium,2020-03-08,BEL
deaths,0.0,Belgium,2020-03-09,BEL
deaths,0.0,Belgium,2020-03-10,BEL
deaths,3.0,Belgium,2020-03-11,BEL
deaths,3.0,Belgium,2020-03-12,BEL
deaths,3.0,Belgium,2020-03-13,BEL
deaths,4.0,Belgium,2020-03-14,BEL
deaths,4.0,Belgium,2020-03-15,BEL
deaths,5.0,Belgium,2020-03-16,BEL
deaths,10.0,Belgium,2020-03-17,BEL
deaths,14.0,Belgium,2020-03-18,BEL
deaths,21.0,Belgium,2020-03-19,BEL
deaths,37.0,Belgium,2020-03-20,BEL
deaths,67.0,Belgium,2020-03-21,BEL
deaths,75.0,Belgium,2020-03-22,BEL
deaths,88.0,Belgium,2020-03-23,BEL
deaths,122.0,Belgium,2020-03-24,BEL
deaths,178.0,Belgium,2020-03-25,BEL
deaths,220.0,Belgium,2020-03-26,BEL
deaths,289.0,Belgium,2020-03-27,BEL
deaths,353.0,Belgium,2020-03-28,BEL
deaths,431.0,Belgium,2020-03-29,BEL
deaths,513.0,Belgium,2020-03-30,BEL
deaths,705.0,Belgium,2020-03-31,BEL
deaths,828.0,Belgium,2020-04-01,BEL
deaths,1011.0,Belgium,2020-04-02,BEL
deaths,1143.0,Belgium,2020-04-03,BEL
deaths,1283.0,Belgium,2020-04-04,BEL
deaths,1447.0,Belgium,2020-04-05,BEL
deaths,1632.0,Belgium,2020-04-06,BEL
deaths,2035.0,Belgium,2020-04-07,BEL
deaths,2240.0,Belgium,2020-04-08,BEL
deaths,2523.0,Belgium,2020-04-09,BEL
deaths,3019.0,Belgium,2020-04-10,BEL
deaths,3346.0,Belgium,2020-04-11,BEL
deaths,3600.0,Belgium,2020-04-12,BEL
deaths,3903.0,Belgium,2020-04-13,BEL
deaths,4157.0,Belgium,2020-04-14,BEL
deaths,4440.0,Belgium,2020-04-15,BEL
deaths,4857.0,Belgium,2020-04-16,BEL
deaths,5163.0,Belgium,2020-04-17,BEL
deaths,5453.0,Belgium,2020-04-18,BEL
deaths,5683.0,Belgium,2020-04-19,BEL
deaths,5828.0,Belgium,2020-04-20,BEL
deaths,5998.0,Belgium,2020-04-21,BEL
deaths,6262.0,Belgium,2020-04-22,BEL
deaths,6490.0,Belgium,2020-04-23,BEL
deaths,6679.0,Belgium,2020-04-24,BEL
deaths,6917.0,Belgium,2020-04-25,BEL
deaths,7094.0,Belgium,2020-04-26,BEL
deaths,7207.0,Belgium,2020-04-27,BEL
deaths,7331.0,Belgium,2020-04-28,BEL
deaths,7501.0,Belgium,2020-04-29,BEL
deaths,7594.0,Belgium,2020-04-30,BEL
deaths,7703.0,Belgium,2020-05-01,BEL
deaths,7765.0,Belgium,2020-05-02,BEL
deaths,0.0,Belize,2020-01-22,BLZ
deaths,0.0,Belize,2020-01-23,BLZ
deaths,0.0,Belize,2020-01-24,BLZ
deaths,0.0,Belize,2020-01-25,BLZ
deaths,0.0,Belize,2020-01-26,BLZ
deaths,0.0,Belize,2020-01-27,BLZ
deaths,0.0,Belize,2020-01-28,BLZ
deaths,0.0,Belize,2020-01-29,BLZ
deaths,0.0,Belize,2020-01-30,BLZ
deaths,0.0,Belize,2020-01-31,BLZ
deaths,0.0,Belize,2020-02-01,BLZ
deaths,0.0,Belize,2020-02-02,BLZ
deaths,0.0,Belize,2020-02-03,BLZ
deaths,0.0,Belize,2020-02-04,BLZ
deaths,0.0,Belize,2020-02-05,BLZ
deaths,0.0,Belize,2020-02-06,BLZ
deaths,0.0,Belize,2020-02-07,BLZ
deaths,0.0,Belize,2020-02-08,BLZ
deaths,0.0,Belize,2020-02-09,BLZ
deaths,0.0,Belize,2020-02-10,BLZ
deaths,0.0,Belize,2020-02-11,BLZ
deaths,0.0,Belize,2020-02-12,BLZ
deaths,0.0,Belize,2020-02-13,BLZ
deaths,0.0,Belize,2020-02-14,BLZ
deaths,0.0,Belize,2020-02-15,BLZ
deaths,0.0,Belize,2020-02-16,BLZ
deaths,0.0,Belize,2020-02-17,BLZ
deaths,0.0,Belize,2020-02-18,BLZ
deaths,0.0,Belize,2020-02-19,BLZ
deaths,0.0,Belize,2020-02-20,BLZ
deaths,0.0,Belize,2020-02-21,BLZ
deaths,0.0,Belize,2020-02-22,BLZ
deaths,0.0,Belize,2020-02-23,BLZ
deaths,0.0,Belize,2020-02-24,BLZ
deaths,0.0,Belize,2020-02-25,BLZ
deaths,0.0,Belize,2020-02-26,BLZ
deaths,0.0,Belize,2020-02-27,BLZ
deaths,0.0,Belize,2020-02-28,BLZ
deaths,0.0,Belize,2020-02-29,BLZ
deaths,0.0,Belize,2020-03-01,BLZ
deaths,0.0,Belize,2020-03-02,BLZ
deaths,0.0,Belize,2020-03-03,BLZ
deaths,0.0,Belize,2020-03-04,BLZ
deaths,0.0,Belize,2020-03-05,BLZ
deaths,0.0,Belize,2020-03-06,BLZ
deaths,0.0,Belize,2020-03-07,BLZ
deaths,0.0,Belize,2020-03-08,BLZ
deaths,0.0,Belize,2020-03-09,BLZ
deaths,0.0,Belize,2020-03-10,BLZ
deaths,0.0,Belize,2020-03-11,BLZ
deaths,0.0,Belize,2020-03-12,BLZ
deaths,0.0,Belize,2020-03-13,BLZ
deaths,0.0,Belize,2020-03-14,BLZ
deaths,0.0,Belize,2020-03-15,BLZ
deaths,0.0,Belize,2020-03-16,BLZ
deaths,0.0,Belize,2020-03-17,BLZ
deaths,0.0,Belize,2020-03-18,BLZ
deaths,0.0,Belize,2020-03-19,BLZ
deaths,0.0,Belize,2020-03-20,BLZ
deaths,0.0,Belize,2020-03-21,BLZ
deaths,0.0,Belize,2020-03-22,BLZ
deaths,0.0,Belize,2020-03-23,BLZ
deaths,0.0,Belize,2020-03-24,BLZ
deaths,0.0,Belize,2020-03-25,BLZ
deaths,0.0,Belize,2020-03-26,BLZ
deaths,0.0,Belize,2020-03-27,BLZ
deaths,0.0,Belize,2020-03-28,BLZ
deaths,0.0,Belize,2020-03-29,BLZ
deaths,0.0,Belize,2020-03-30,BLZ
deaths,0.0,Belize,2020-03-31,BLZ
deaths,0.0,Belize,2020-04-01,BLZ
deaths,0.0,Belize,2020-04-02,BLZ
deaths,0.0,Belize,2020-04-03,BLZ
deaths,0.0,Belize,2020-04-04,BLZ
deaths,0.0,Belize,2020-04-05,BLZ
deaths,1.0,Belize,2020-04-06,BLZ
deaths,1.0,Belize,2020-04-07,BLZ
deaths,1.0,Belize,2020-04-08,BLZ
deaths,1.0,Belize,2020-04-09,BLZ
deaths,2.0,Belize,2020-04-10,BLZ
deaths,2.0,Belize,2020-04-11,BLZ
deaths,2.0,Belize,2020-04-12,BLZ
deaths,2.0,Belize,2020-04-13,BLZ
deaths,2.0,Belize,2020-04-14,BLZ
deaths,2.0,Belize,2020-04-15,BLZ
deaths,2.0,Belize,2020-04-16,BLZ
deaths,2.0,Belize,2020-04-17,BLZ
deaths,2.0,Belize,2020-04-18,BLZ
deaths,2.0,Belize,2020-04-19,BLZ
deaths,2.0,Belize,2020-04-20,BLZ
deaths,2.0,Belize,2020-04-21,BLZ
deaths,2.0,Belize,2020-04-22,BLZ
deaths,2.0,Belize,2020-04-23,BLZ
deaths,2.0,Belize,2020-04-24,BLZ
deaths,2.0,Belize,2020-04-25,BLZ
deaths,2.0,Belize,2020-04-26,BLZ
deaths,2.0,Belize,2020-04-27,BLZ
deaths,2.0,Belize,2020-04-28,BLZ
deaths,2.0,Belize,2020-04-29,BLZ
deaths,2.0,Belize,2020-04-30,BLZ
deaths,2.0,Belize,2020-05-01,BLZ
deaths,2.0,Belize,2020-05-02,BLZ
deaths,0.0,Benin,2020-01-22,BEN
deaths,0.0,Benin,2020-01-23,BEN
deaths,0.0,Benin,2020-01-24,BEN
deaths,0.0,Benin,2020-01-25,BEN
deaths,0.0,Benin,2020-01-26,BEN
deaths,0.0,Benin,2020-01-27,BEN
deaths,0.0,Benin,2020-01-28,BEN
deaths,0.0,Benin,2020-01-29,BEN
deaths,0.0,Benin,2020-01-30,BEN
deaths,0.0,Benin,2020-01-31,BEN
deaths,0.0,Benin,2020-02-01,BEN
deaths,0.0,Benin,2020-02-02,BEN
deaths,0.0,Benin,2020-02-03,BEN
deaths,0.0,Benin,2020-02-04,BEN
deaths,0.0,Benin,2020-02-05,BEN
deaths,0.0,Benin,2020-02-06,BEN
deaths,0.0,Benin,2020-02-07,BEN
deaths,0.0,Benin,2020-02-08,BEN
deaths,0.0,Benin,2020-02-09,BEN
deaths,0.0,Benin,2020-02-10,BEN
deaths,0.0,Benin,2020-02-11,BEN
deaths,0.0,Benin,2020-02-12,BEN
deaths,0.0,Benin,2020-02-13,BEN
deaths,0.0,Benin,2020-02-14,BEN
deaths,0.0,Benin,2020-02-15,BEN
deaths,0.0,Benin,2020-02-16,BEN
deaths,0.0,Benin,2020-02-17,BEN
deaths,0.0,Benin,2020-02-18,BEN
deaths,0.0,Benin,2020-02-19,BEN
deaths,0.0,Benin,2020-02-20,BEN
deaths,0.0,Benin,2020-02-21,BEN
deaths,0.0,Benin,2020-02-22,BEN
deaths,0.0,Benin,2020-02-23,BEN
deaths,0.0,Benin,2020-02-24,BEN
deaths,0.0,Benin,2020-02-25,BEN
deaths,0.0,Benin,2020-02-26,BEN
deaths,0.0,Benin,2020-02-27,BEN
deaths,0.0,Benin,2020-02-28,BEN
deaths,0.0,Benin,2020-02-29,BEN
deaths,0.0,Benin,2020-03-01,BEN
deaths,0.0,Benin,2020-03-02,BEN
deaths,0.0,Benin,2020-03-03,BEN
deaths,0.0,Benin,2020-03-04,BEN
deaths,0.0,Benin,2020-03-05,BEN
deaths,0.0,Benin,2020-03-06,BEN
deaths,0.0,Benin,2020-03-07,BEN
deaths,0.0,Benin,2020-03-08,BEN
deaths,0.0,Benin,2020-03-09,BEN
deaths,0.0,Benin,2020-03-10,BEN
deaths,0.0,Benin,2020-03-11,BEN
deaths,0.0,Benin,2020-03-12,BEN
deaths,0.0,Benin,2020-03-13,BEN
deaths,0.0,Benin,2020-03-14,BEN
deaths,0.0,Benin,2020-03-15,BEN
deaths,0.0,Benin,2020-03-16,BEN
deaths,0.0,Benin,2020-03-17,BEN
deaths,0.0,Benin,2020-03-18,BEN
deaths,0.0,Benin,2020-03-19,BEN
deaths,0.0,Benin,2020-03-20,BEN
deaths,0.0,Benin,2020-03-21,BEN
deaths,0.0,Benin,2020-03-22,BEN
deaths,0.0,Benin,2020-03-23,BEN
deaths,0.0,Benin,2020-03-24,BEN
deaths,0.0,Benin,2020-03-25,BEN
deaths,0.0,Benin,2020-03-26,BEN
deaths,0.0,Benin,2020-03-27,BEN
deaths,0.0,Benin,2020-03-28,BEN
deaths,0.0,Benin,2020-03-29,BEN
deaths,0.0,Benin,2020-03-30,BEN
deaths,0.0,Benin,2020-03-31,BEN
deaths,0.0,Benin,2020-04-01,BEN
deaths,0.0,Benin,2020-04-02,BEN
deaths,0.0,Benin,2020-04-03,BEN
deaths,0.0,Benin,2020-04-04,BEN
deaths,0.0,Benin,2020-04-05,BEN
deaths,1.0,Benin,2020-04-06,BEN
deaths,1.0,Benin,2020-04-07,BEN
deaths,1.0,Benin,2020-04-08,BEN
deaths,1.0,Benin,2020-04-09,BEN
deaths,1.0,Benin,2020-04-10,BEN
deaths,1.0,Benin,2020-04-11,BEN
deaths,1.0,Benin,2020-04-12,BEN
deaths,1.0,Benin,2020-04-13,BEN
deaths,1.0,Benin,2020-04-14,BEN
deaths,1.0,Benin,2020-04-15,BEN
deaths,1.0,Benin,2020-04-16,BEN
deaths,1.0,Benin,2020-04-17,BEN
deaths,1.0,Benin,2020-04-18,BEN
deaths,1.0,Benin,2020-04-19,BEN
deaths,1.0,Benin,2020-04-20,BEN
deaths,1.0,Benin,2020-04-21,BEN
deaths,1.0,Benin,2020-04-22,BEN
deaths,1.0,Benin,2020-04-23,BEN
deaths,1.0,Benin,2020-04-24,BEN
deaths,1.0,Benin,2020-04-25,BEN
deaths,1.0,Benin,2020-04-26,BEN
deaths,1.0,Benin,2020-04-27,BEN
deaths,1.0,Benin,2020-04-28,BEN
deaths,1.0,Benin,2020-04-29,BEN
deaths,1.0,Benin,2020-04-30,BEN
deaths,2.0,Benin,2020-05-01,BEN
deaths,2.0,Benin,2020-05-02,BEN
deaths,0.0,Bhutan,2020-01-22,BTN
deaths,0.0,Bhutan,2020-01-23,BTN
deaths,0.0,Bhutan,2020-01-24,BTN
deaths,0.0,Bhutan,2020-01-25,BTN
deaths,0.0,Bhutan,2020-01-26,BTN
deaths,0.0,Bhutan,2020-01-27,BTN
deaths,0.0,Bhutan,2020-01-28,BTN
deaths,0.0,Bhutan,2020-01-29,BTN
deaths,0.0,Bhutan,2020-01-30,BTN
deaths,0.0,Bhutan,2020-01-31,BTN
deaths,0.0,Bhutan,2020-02-01,BTN
deaths,0.0,Bhutan,2020-02-02,BTN
deaths,0.0,Bhutan,2020-02-03,BTN
deaths,0.0,Bhutan,2020-02-04,BTN
deaths,0.0,Bhutan,2020-02-05,BTN
deaths,0.0,Bhutan,2020-02-06,BTN
deaths,0.0,Bhutan,2020-02-07,BTN
deaths,0.0,Bhutan,2020-02-08,BTN
deaths,0.0,Bhutan,2020-02-09,BTN
deaths,0.0,Bhutan,2020-02-10,BTN
deaths,0.0,Bhutan,2020-02-11,BTN
deaths,0.0,Bhutan,2020-02-12,BTN
deaths,0.0,Bhutan,2020-02-13,BTN
deaths,0.0,Bhutan,2020-02-14,BTN
deaths,0.0,Bhutan,2020-02-15,BTN
deaths,0.0,Bhutan,2020-02-16,BTN
deaths,0.0,Bhutan,2020-02-17,BTN
deaths,0.0,Bhutan,2020-02-18,BTN
deaths,0.0,Bhutan,2020-02-19,BTN
deaths,0.0,Bhutan,2020-02-20,BTN
deaths,0.0,Bhutan,2020-02-21,BTN
deaths,0.0,Bhutan,2020-02-22,BTN
deaths,0.0,Bhutan,2020-02-23,BTN
deaths,0.0,Bhutan,2020-02-24,BTN
deaths,0.0,Bhutan,2020-02-25,BTN
deaths,0.0,Bhutan,2020-02-26,BTN
deaths,0.0,Bhutan,2020-02-27,BTN
deaths,0.0,Bhutan,2020-02-28,BTN
deaths,0.0,Bhutan,2020-02-29,BTN
deaths,0.0,Bhutan,2020-03-01,BTN
deaths,0.0,Bhutan,2020-03-02,BTN
deaths,0.0,Bhutan,2020-03-03,BTN
deaths,0.0,Bhutan,2020-03-04,BTN
deaths,0.0,Bhutan,2020-03-05,BTN
deaths,0.0,Bhutan,2020-03-06,BTN
deaths,0.0,Bhutan,2020-03-07,BTN
deaths,0.0,Bhutan,2020-03-08,BTN
deaths,0.0,Bhutan,2020-03-09,BTN
deaths,0.0,Bhutan,2020-03-10,BTN
deaths,0.0,Bhutan,2020-03-11,BTN
deaths,0.0,Bhutan,2020-03-12,BTN
deaths,0.0,Bhutan,2020-03-13,BTN
deaths,0.0,Bhutan,2020-03-14,BTN
deaths,0.0,Bhutan,2020-03-15,BTN
deaths,0.0,Bhutan,2020-03-16,BTN
deaths,0.0,Bhutan,2020-03-17,BTN
deaths,0.0,Bhutan,2020-03-18,BTN
deaths,0.0,Bhutan,2020-03-19,BTN
deaths,0.0,Bhutan,2020-03-20,BTN
deaths,0.0,Bhutan,2020-03-21,BTN
deaths,0.0,Bhutan,2020-03-22,BTN
deaths,0.0,Bhutan,2020-03-23,BTN
deaths,0.0,Bhutan,2020-03-24,BTN
deaths,0.0,Bhutan,2020-03-25,BTN
deaths,0.0,Bhutan,2020-03-26,BTN
deaths,0.0,Bhutan,2020-03-27,BTN
deaths,0.0,Bhutan,2020-03-28,BTN
deaths,0.0,Bhutan,2020-03-29,BTN
deaths,0.0,Bhutan,2020-03-30,BTN
deaths,0.0,Bhutan,2020-03-31,BTN
deaths,0.0,Bhutan,2020-04-01,BTN
deaths,0.0,Bhutan,2020-04-02,BTN
deaths,0.0,Bhutan,2020-04-03,BTN
deaths,0.0,Bhutan,2020-04-04,BTN
deaths,0.0,Bhutan,2020-04-05,BTN
deaths,0.0,Bhutan,2020-04-06,BTN
deaths,0.0,Bhutan,2020-04-07,BTN
deaths,0.0,Bhutan,2020-04-08,BTN
deaths,0.0,Bhutan,2020-04-09,BTN
deaths,0.0,Bhutan,2020-04-10,BTN
deaths,0.0,Bhutan,2020-04-11,BTN
deaths,0.0,Bhutan,2020-04-12,BTN
deaths,0.0,Bhutan,2020-04-13,BTN
deaths,0.0,Bhutan,2020-04-14,BTN
deaths,0.0,Bhutan,2020-04-15,BTN
deaths,0.0,Bhutan,2020-04-16,BTN
deaths,0.0,Bhutan,2020-04-17,BTN
deaths,0.0,Bhutan,2020-04-18,BTN
deaths,0.0,Bhutan,2020-04-19,BTN
deaths,0.0,Bhutan,2020-04-20,BTN
deaths,0.0,Bhutan,2020-04-21,BTN
deaths,0.0,Bhutan,2020-04-22,BTN
deaths,0.0,Bhutan,2020-04-23,BTN
deaths,0.0,Bhutan,2020-04-24,BTN
deaths,0.0,Bhutan,2020-04-25,BTN
deaths,0.0,Bhutan,2020-04-26,BTN
deaths,0.0,Bhutan,2020-04-27,BTN
deaths,0.0,Bhutan,2020-04-28,BTN
deaths,0.0,Bhutan,2020-04-29,BTN
deaths,0.0,Bhutan,2020-04-30,BTN
deaths,0.0,Bhutan,2020-05-01,BTN
deaths,0.0,Bhutan,2020-05-02,BTN
deaths,0.0,Bolivia,2020-01-22,BOL
deaths,0.0,Bolivia,2020-01-23,BOL
deaths,0.0,Bolivia,2020-01-24,BOL
deaths,0.0,Bolivia,2020-01-25,BOL
deaths,0.0,Bolivia,2020-01-26,BOL
deaths,0.0,Bolivia,2020-01-27,BOL
deaths,0.0,Bolivia,2020-01-28,BOL
deaths,0.0,Bolivia,2020-01-29,BOL
deaths,0.0,Bolivia,2020-01-30,BOL
deaths,0.0,Bolivia,2020-01-31,BOL
deaths,0.0,Bolivia,2020-02-01,BOL
deaths,0.0,Bolivia,2020-02-02,BOL
deaths,0.0,Bolivia,2020-02-03,BOL
deaths,0.0,Bolivia,2020-02-04,BOL
deaths,0.0,Bolivia,2020-02-05,BOL
deaths,0.0,Bolivia,2020-02-06,BOL
deaths,0.0,Bolivia,2020-02-07,BOL
deaths,0.0,Bolivia,2020-02-08,BOL
deaths,0.0,Bolivia,2020-02-09,BOL
deaths,0.0,Bolivia,2020-02-10,BOL
deaths,0.0,Bolivia,2020-02-11,BOL
deaths,0.0,Bolivia,2020-02-12,BOL
deaths,0.0,Bolivia,2020-02-13,BOL
deaths,0.0,Bolivia,2020-02-14,BOL
deaths,0.0,Bolivia,2020-02-15,BOL
deaths,0.0,Bolivia,2020-02-16,BOL
deaths,0.0,Bolivia,2020-02-17,BOL
deaths,0.0,Bolivia,2020-02-18,BOL
deaths,0.0,Bolivia,2020-02-19,BOL
deaths,0.0,Bolivia,2020-02-20,BOL
deaths,0.0,Bolivia,2020-02-21,BOL
deaths,0.0,Bolivia,2020-02-22,BOL
deaths,0.0,Bolivia,2020-02-23,BOL
deaths,0.0,Bolivia,2020-02-24,BOL
deaths,0.0,Bolivia,2020-02-25,BOL
deaths,0.0,Bolivia,2020-02-26,BOL
deaths,0.0,Bolivia,2020-02-27,BOL
deaths,0.0,Bolivia,2020-02-28,BOL
deaths,0.0,Bolivia,2020-02-29,BOL
deaths,0.0,Bolivia,2020-03-01,BOL
deaths,0.0,Bolivia,2020-03-02,BOL
deaths,0.0,Bolivia,2020-03-03,BOL
deaths,0.0,Bolivia,2020-03-04,BOL
deaths,0.0,Bolivia,2020-03-05,BOL
deaths,0.0,Bolivia,2020-03-06,BOL
deaths,0.0,Bolivia,2020-03-07,BOL
deaths,0.0,Bolivia,2020-03-08,BOL
deaths,0.0,Bolivia,2020-03-09,BOL
deaths,0.0,Bolivia,2020-03-10,BOL
deaths,0.0,Bolivia,2020-03-11,BOL
deaths,0.0,Bolivia,2020-03-12,BOL
deaths,0.0,Bolivia,2020-03-13,BOL
deaths,0.0,Bolivia,2020-03-14,BOL
deaths,0.0,Bolivia,2020-03-15,BOL
deaths,0.0,Bolivia,2020-03-16,BOL
deaths,0.0,Bolivia,2020-03-17,BOL
deaths,0.0,Bolivia,2020-03-18,BOL
deaths,0.0,Bolivia,2020-03-19,BOL
deaths,0.0,Bolivia,2020-03-20,BOL
deaths,0.0,Bolivia,2020-03-21,BOL
deaths,0.0,Bolivia,2020-03-22,BOL
deaths,0.0,Bolivia,2020-03-23,BOL
deaths,0.0,Bolivia,2020-03-24,BOL
deaths,0.0,Bolivia,2020-03-25,BOL
deaths,0.0,Bolivia,2020-03-26,BOL
deaths,0.0,Bolivia,2020-03-27,BOL
deaths,0.0,Bolivia,2020-03-28,BOL
deaths,1.0,Bolivia,2020-03-29,BOL
deaths,4.0,Bolivia,2020-03-30,BOL
deaths,6.0,Bolivia,2020-03-31,BOL
